7406,VPN user not able to bring up changegear
7407,License Check (WP Carey)
7408,License Check (Wayport)
7409,ChangeGear Web Services Assistance
7410,Licensing Issue
7412,ChangeGear error report
7413,error getting into program
7414,Question
7415,Problem with Icenter
7416,Email Connector Questions
7417,RE: New ChangeGear 4.0 MR1 - Maintenance Release
7418,License Check (Equity Office)
7420,License Check (Genesee)
7421,question about customizations and workflow
7422,Question regarding security teams
7424,ChangeGear error report from Graphic Packaging International
7425,RFC implementation times differ based on CG User's view.
7426,IR-0012347
7427,Views in Administratior Users
7428,Issue with some privledges not in roles tab not displaying correctly
7429,RFC's Being Closed When Approvers Still Showing Pending Approval
7430,We are upgrading CG in our test environment and having issue
7431,Error received when trying to start Desktop Client
7432,ChangeGear Issues which were not resolved
7433,Approval groups removed after 4.0 upgrade.
7434,Workflow problem
7435,Users getting Invalid session after 4.0 upgrade and users showing up multiple times in sessions screen
7436,ChangeGear Upgrade Bugs
7437,Question about templates
7438,Question
7439,About "sunviewsoftware" intellectual property rights ( TO CEO & Principal )
7440,FW: Question?
7441,Request for assistance with File Base Integration Service
7442,web pages dont seem to load
7443,Non-Scanned Items (Documents) - Model Field is being overwritten upon choosing save upon manual entry 
7444,linking incidents to other incidents
7445,Error in the event viewer
7446,Potential Problem
7448,problem with setting up test server
7449,Contract Types 2 are duplicate
7450,RFC - Approval Tab - Release Approval defaulting to changegearadmin
7451,Access Prvilegde Problem
7452,Performance problem
7453,We need to restart WWW service each time we add a new change type in ChangeGear
7454,mht file format attachment in ChangeGear
7455,Issue with ChangeGear v3.5 Tasks
7456,Template Error
7457,Installed upgrade but cant get it to run.
7458,Question about teams
7459,"Bug with naming a view the same name as a global view, does not allow you to delete"
7460,Event Viwer error on Changegear Server
7462,Trying to add "Submit for Approval" on RFC 
7463,Feature Request
7464,FW: Trying to add "Submit for Approval" on RFC 
7465,ChangeGear error report
7466,RE: issues/updates
7467,Customization to ad assign to to end user form
7468,Customization question
7469,FW: RFC #$(TicketID) has been submitted - $(Summary)
7473,4.0 in Test sending Spam emails
7475,Feature Request
7476,Question on linking rfcs to other rfcs
7477,bulk change of users' email addresses
7479,CG_4.0.3401: Change Requesters Role
7480,Changegear account
7481,Unable to delete duplicated user accounts 
7482,How to import users from AD
7483,How to change self service portal link
7484,Planned Start Complete Dates - Mark BCLC
7485,RFC Waiting Approval
7486,Problem with running crystal reports
7487,License Check (Public Consulting)
7488,FW: Sunview ChangeGear Database Move
7489,CMDB Questions
7490,RE: Couple of issues I need resolves as soon as possible.
7491,User was able to Submit for Approval by entering APPROVE in Email Connector
7492,Cannot enter release management workflow
7493,More CMDB questions
7494,Question regarding BPA batch report sorting
7495,Not able to add teams in CMDB
7496,Question regarding exporting users to excel
7497,test
7498,License Check (Uponor Manufacturing)
7499,Question - IR Ticket Reporting
7500,CG Mobile Error
7501,Duplicate Item Question
7502,"After 4.0 Upgrade, KB unavailable to incident requesters"
7503,Investcorp Issue
7504,Xml file
7505,Problem with installing new workflow
7506,Moving Application and Database
7507,BPA Issue
7508,Change Gear 4 Required fields
7509,Documentation on technical documents for CMDB\RDE
7510,"Issue with BPA's running on tasks, history of bpa shows that it it running on the task but the close action apparently is not running"
7511,Approval group problem
7512,Support Request - Medium
7513,Cannot approve change tickets via email
7515,Change roles for all at 1 time?
7516,RE: request to close email
7517,request to close email
7518,Problem with getting crystal reports to run
7519,Don't have Crystal report Key
7520,ChangeGear 3.0 to 4.0 prep
7521,FW: Change Management policy
7522,Post change test field not displaying after saved
7523,ChangeGear error report from City of Phoenix
7524,Question about template privledges
7525,License file
7526,RE: Couple of issues I need resolves as soon as possible.
7527,Question about privledges
7528,Web Interface Low speed
7529,ChangeGear service down - will not restart
7530,Issue with close button not being seen on certain rfcs
7531,"Saving factory workflow ""as"" another workflow, when active error is received."
7532,Tasks and templates no more available in role details
7533,Announcement template problem - Severity = Normal (This is not critical)
7534,ChangeGear 4.0; Change Module; RFC # 2842 - Runtime Error Message
7535,Bug in the template manager
7536,ChangeGear error report
7537,Network share approval questions
7538,CG Mobile Help
7539,Attempt to install secondary email connector as a service for our Production ChangeGear server 
7540,Question about CMDB 
7541,Requester review state -- Change requesters do not have access to the succ validation and close buttons
7542,Required Fields Not Being Enforced on Ticket Creation
7543,Issues for Monday
7544,Questions about having some fields be automatically populated on a incident and possibly spawning RFC's
7545,FW: uFgXnU4TKOQ=] SunView Software Support Incident #IR-0012560
7546,Registered Member News: Security Advisory Update; WPC 2009 Recap
7547,Setting up BPA to send email to requester's who need to confirm the implementation.
7548,FW: problem with changegear
7549,ChangeGear v3.5 web interface and concurrent licensing
7550,URGENT : Cannot add an approver in a RFC
7551,FW: Sunview ChangeGear
7552,Questions about licenses
7553,ChangeGear error report from Zale Corporation
7554,License Check (Community Bank)
7555,License Check (IT Authorities)
7556,ChangeGear error report from ChangeGear Evaluator
7557,Need help adding second approval state to ChangeGear Workflow
7558,CMDB Problem
7559,RE: Your Approval is needed for RFC-000025 - test - =
7560,Deleting Resource Types
7561,Problem with not being able to edit certain CI's
7562,AD Import creating duplicate users
7563,Problem with using notification teams in BPA's where the team name has a & character.
7564,URGENT: Problem in the announcement manager
7565,RE: URGENT: Problem in the announcement manager
7566,Edit the quick-search
7567,License Check (Fort Dearborn)
7568,Comment layout saying a field that is no on the form is required
7569,Question about removing submit button from end users
7570,Question about excel resource imports
7571,Discovery Scan Issue
7572,Question about crystal reports
7573,Notes fields in rfc reports
7574,User Guide 
7575,User can not logon to Change Gear 
7576,RE: User can not logon to Change Gear 
7577,Questions about nightly backup and disaster recovery
7578,Question about setting up auditor roles
7579,How to include approval step for IR promotion to RFC
7598,Customer information change
7599,Resource type appearing on all column headers and column chooser
7600,RE: ChangeGear 4.0 MR2 Release
7607,Error with RFC Form
7608,ChangeGear error report
7609,Question about logging into mysunview
7610,Intermittent Error on web
7612,License Check (DDESS)
7613,Templates - Locking up when selecting Assignee
7614,RE: ChangeGear 4.0 MR2 Release
7615,Instruction manual?
7616,RE: ChangeGear 4.0 MR2 Release
7617,Build upgrade
7618,CG v4.0 -> New custom field
7619,Approval Group Incorrectly Getting Added to New Hire Tickets
7620,Email Notifications
7621,Question about notifications
7622,Error when trying to add approvers
7623,Error with Icenter 
7624,Promotion from Incident To Change Bug
7625,RE: ChangeGear 4.0 MR2 Release
7626,Object reference error when submitting RFC
7627,I x the closed box and it reopens the incident
7628,failure notice
7629,Views
7630,Duplicate Report Notifications From Same BPA Rule
7631,4.0 Upgrade - Planned Start Can be After Planned Complete after moving fields to main body of form (Layout File)
7632,Changegear error
7633,Requester First Name and Last Name placeholders not working in Notifications
7634,"Change" module missing
7635,IT AUTHORITIES
7636,RE: Views
7637,ChangeGear error report
7638,FBR Capital Markets Change Gear contact
7640,FW: IE8
7641,ChangeGear error report from ChangeGear Evaluator
7642,Notification Rule Question
7643,Can link column be removed in attachments tab?
7644,Icenter "Activities" chart problems
7646,Filtering Dropdown fields in ChangeGear
7647,Questions Re: SQL 2005 SP3 
7648,Feature Request - Today's date selected by default on calendar control
7649,"Problems after installing 4.0, data appears to be erased"
7650,CG Mobile Error handling
7651,ChangeGear error report
7652,ChangeGear error report from Community Bank & Trust Co
7653,Change Gear Web Application
7654,Incorrect users getting notified.
7655,Creating User/Team Relationships via Datauril
7656,Invalid Session
7657,Reporting problem when we create a report for specified dates
7658,How to set a RFC to be created every month
7659,RSS Feed - Not Applying Changes
7660,Quick way to create and close a RFC?
7661,Improvements and needed changes for Change Gearfrom AMEREN
7662,ChangeGear error report from City of Phoenix
7663,Upgrading Test to most current release of 4.0.xxxx
7664,sunview portal login
7665,RE: ChangeGear 4.0 MR2 Release
7666,Question regarding the possibility of adding the "Assigned to" field to end user form
7668,Support Request - Medium
7669,Questions after 4.0 Upgrade
7671,Attention: Les
7672,Problem with test environment web prompting for creditials indefinently after upgrade to mr2
7673,Team Views and email approval problems
7674,Change Gear - patch release update
7675,Setting up test environment
7676,Questions about swapping out a user with another user on RFCS
7677,General questions about notification rules and roles
7678,ChangeGear Reporting DSN details prompt in Reports after upgrade
7679,Implementation tab
7680,Question about thier customization to edit users on the fly
7681,Trying to set up a BPA that will do what the factory Past due notification does but only email based off assignee's manager
7682,FW: ChangeGear Error.
7683,List of changes
7684,FW: Your ChangeGear order has been processed
7685,Where can I find documentation on the E-mail connector/ChangeGear Mobile add-on?
7686,Documentation on AD Import
7687,Issue with MR2 upgrade! PLEASE HELP!
7688,RE: Issue with MR2 upgrade! PLEASE HELP!
7689,Services itializing issue
7690,Problem with some fields not displaying any data
7691,No more ungroup button in approval group
7692,ChangeGear Desktop Client Issues
7693,CG Mobile Implementation - Rollback Plan Question
7694,Questions about field level security
7696,Issue: "Due Date" Field not required
7697,Overview of ChangeGear
7700,Intro to ChangeGear Change Management
7701,ITIL 101
7702,Intro to ChangeGear Service Desk
7703,Utilizing Teams in ChangeGear
7704,Get more out of ChangeGear Web
7705,Enhance Your Automated Notifications
7706,"Registered Member News: Get Your Applications Compatible with Windows 7, Windows Server 2008 R2"
7707,Can Incident Requester view tickets submitted by thier team?
7708,RunTime Error at Ameren
7709,Deleting RFC problem
7710,Issue with BPA
7711,Due Date
7712,Web app error
7713,AD groups based import
7714,DataUtil documentation
7715,Performance Issues
7716,BPA issues on 4.0 MR2
7717,"Help with AD integration, multiple OU's"
7718,CMDB Questions
7719,Task assignment
7720,Question regarding Approval groups in 4.0
7721,Unable to Add/Change Data on a RFC
7722,Renaming a field
7723,Changing Timeouts in ChangeGear
7724,Problem with running Crystal reports
7725,Tasks
7727,Questions about moving rfcs from old change types to new ones
7728,Error when trying to upgrade to CG4
7729,Question regarding setting up test environment on a seperate domain
7730,Mapi setup
7731,Unsuccessful ChangeGear 4.0 Upgrade
7732,ChangeGear error report from Municipal Group
7733,Error when doing any actions on a rfc
7734,CI's with that utlize teams do not display in the impacted resources screen even if that user is a member of that team with correct privledges
7735,CG v3.5 bug?
7736,FW: Strange issue with RFCs 
7737,Issue with approvers
7738,Announcements Not working properly in CG 4.0
7739,ChangeGear error report from ChangeGear Evaluator
7740,Question regarding CIs
7741,Change Owner
7742,"Need a way to group Change Tickets, parent child relationship"
7743,reporting bugs with Templates and Change Attachment Category
7744,RE: ChangeGear Password Reset Successfully
7745,Question regarding IFnotimplemented field
7746,Questions regarding Owner field
7747,Can we allow users to add approvers but not edit ones that are already there?
7748,ChangeGear error report from Susquehanna Bancshares Inc.
7749,Questions about Incident Module
7750,Setting up Mapi connection
7751,Tasks
7752,BPA - Closing Tasks on Closed Tickets
7753,Completed Date on Re-Opened incident not updating
7754,Printed Incident showing GMT
7755,Norwood issues in change gear
7756,Callback
7757,Unable to delete incidents
7758,License Check (IT Authorities)
7759,Question regarding whether or not the system will re-evaluate approvers when a rfc is re-approved
7760,License Check (Department of Veteran Affairs)
7761,How to change ChangeGear db connection to another db server?
7762,FW: New CG
7763,CG Server
7764,My Sunview Downloads
7765,DR ChangeGear
7766,Questions regarding approval groups as well as approver versus pending approvers dynamic role.
7767,User recieved error when submitting rfc
7768,Announcement Question
7769,Can we send out a plain text email with no html?
7770,HTML Update
7771,Object Reference Error on Pointing 4.0 to Prod DB
7772,License Check (OZ Minerals)
7773,Adjusting Change Requestor Read-Only Fields - Need to remove edit abilities for the Assigned To Field
7774,4.0.3411: web access failure
7775,Problem with AD import not working correctly
7776,Error when submitting rfcs after upgrade to 4.0
7777,Message for Justin
7778,Customized Workflow-Issue
7779,Characters limit
7780,Knology cg
7781,License Check (Loomis)
7782,RFC with Task View
7783,How to correct 
7784,Urgent issue
7785,License Check (Laclede)
7786,Wausau Financial
7787,Change Requester role not able to view RFC via url link in email
7788,Chnage Type list in Web Client drop down is different than what's in Admin module
7789,Question - ChangeGear 4.0 
7790,FW: License types and request validation email 
7791,ChangeGear error report
7792,Monitor the Login Form
7793,FW: thick client login
7794,CMDB Scan Failure
7795,Moving/Migrating the ChangeGear application to a new Server
7796,Task Description Not Showing
7797,Setting up BPA to announce based on change type
7799,Can the New button be taken off or hiden from grid? 
7800,Task Close BPA
7801,One Last One - RFC not there
7802,CG Mobile: Out of Office Filter
7803,Approval groups not working after upgrading to 4.0
7804,Issue with a RFC not showing up
7805,License Check (Wausau)
7806,Note regarding 3417 
7807,Business Policy issue
7809,ChangeGear V 4.0 Question re: User E-Mail address issue
7810,Quesions on Editing Implementation Tasks After Closing them
7811,CMDB: CMDB Scanning Deleted Tracked Asset CI Configuration Data
7812,License question
7813,How to publish new charts in iCenter 
7814,How to restart changegear service?
7815,Question regarding approvers
7816,License Check (Centennial College)
7817,RE: FILES
7818,FW: Benefits of ChangeGear 4
7819,Question regardign teams
7820,Migrate changegear database
7821,Adding Approvers to open RFCs
7822,FW: RDE scan yesterdays results
7823,Email Connector Problem
7824,Permissions problem
7825,Changegear concurrent licenses
7826,4.0 license file with temp cgmobile add on not working
7827,FW: Sunview ChangeGear
7828,RE: Sunview ChangeGear
7829,Enhancement Request
7830,RFC Approval
7831,screenshot
7832,Approver's Issue
7833,Moving ChangeGear Web to a Windows Server 2008.
7834,Task View
7835,Email Connector and Reopen
7836,How to wipe out all the data on his test environment
7837,Workflow editor questions
7838,Error with workflow
7839,Cannot Download 4.0 MR2
7840,FW: Sunview ChangeGear
7841,FW: ChangeGear Task # and Task Id do not match...
7842,License Check (Synthes)
7843,bpa setup questions
7844,New action not showing for Incident Requester
7845,BPA Issues
7846,FW: Decommissioning Templates
7847,FW: 4.0 Layouts
7848,When running a report anything in NOTES doesn't display on report
7849,URGENT:Cannot manually add an approver in a RFC
7850,error with change requester adding comment to RFC
7851,TR: Here we are trying to add doc from Sharepoint
7852,BancFirst - Customer ID 20580
7853,Upgrade Questions and Concerns
7854,RDE scanning questions
7855,Filtering incidents : Null Values
7856,not authorized to scan on debian sarge linux machines
7857,Second approval group is getting skipped upon first group approving the RFC
7858,Migrate to SQL
7859,Promoting IR through BPA's to a "Problem" module
7860,ChangeGear Services Down
7861,Problem with out of office reply reopening incidents
7862,Incident email puts incident in status of new.
7863,Unable to Retrieve RFCs prior to 2009
7864,Change Gear & TSR Integration 
7865,Task Manager Views
7866,Upgrade to Version 4MR2 problem
7867,Fw: Sales Enquiry - Please respond ASAP
7868,Womble CMDB Issues 
7869,Change Types: Hierarchy
7870,Slowness on login and navigating in changegear
7871,Change Type and Category
7872,Approver cannot approve when they are the requestor - How to question
7873,License Check (Uponor Europe)
7874,Questions about reports module capabilities
7875,Change Gear - Annual Maintenance & Support Cost + License cost
7876,FW: Change Gear View for requestor
7877,Chnage Gear Web is not properly configured to exec Crystal Reports
7878,Account creation error
7879,Customizing filed names in ChangeGear4.0
7880,Question regarding CMDB relationships
7881,Question regarding CMDB CI Types
7882,New privilege request
7883,Change Gear and Java Query
7884,RE: ChangeGear Password Reset Successfully
7885,CG running slow
7886,FW: Error Message on Application
7887,Change Types not acurately populating "Owner"
7888,Add Two Custom Fields to RFC
7889,Unable to send email notifications
7890,FireFox 3.5 on MAC
7891,Questions regarding end users versus technicians and what they can or cannot do
7892,Issue with Accessing templates from service protal
7893,RE: CG reports
7894,Norwood incidents have lost assign to field
7895,Insufficent permissions - SQL server
7896,Question with workflow creation and new actions
7897,Emergency Approval
7898,Receiving "Object refrence not set to an instance of an object"
7899,ChangeGear error report from Teck
7900,Adding custom field
7901,Receiving "String was not recognized as a valid DateTime" in 'All tickets" view in Due Date column
7902,Error when attemptign to view reports
7903,Workstation showing up as both unreachable and newly discovered in RDE
7904,Question regarding database tables
7905,Notification Headers
7906,Question regarding history table
7907,Helpdesk Connector Issue
7908,Creating templates requires planned dates to be filled in and then those dates preopulate on templates
7909,Cannot see approvers on closed RFCs
7910,Incident promoted to RFC comments
7911,How to stop overriding Procurement fields on scan?
7912,How can you do a bulk update of CIs? 
7913,Questions
7914,BPA
7915,Issue with BPA's not correctly saving in client
7916,Issue with fields appearing on templates that should not be there
7917,"Place Website Billboard on top of Google, Yahoo and Microsoft Live Search..."
7918,"Your PC/Mac will amaze you support! Adobe Clearance titles, 80+% off retail, lasts for 24 more hours!"
7919,Delivery Status Notification (Delay)
7920,AUto-close Not working
7921,FW: Change gear issue
7922,Software Development Kit
7923,What config file(s) need to be modified to change the ChangeGear database name?
7924,Teams feature in 4.0
7928,License Check (Dealogic)
7929,License Check (Consumers Energy)
7930,FW: Your ChangeGear order has been processed
7931,ChangeGear Open Issue Discussion
7932,MySunView Portal access request
7933,Need to modify email connector to not reopen Closed Incidents when users email a reply
7934,Question regarding CGMobile and notification templates
7935,Can we make MostRecentComment variable pick up non system generated comments only
7936,Mail Connector problems
7937,Receiving "L_GET_LICENSE_FLAG_FAILED" error at login
7938,Question regarding locating where changegear database is and how to make a backup
7939,Error when submitting Announcement
7940,ChangeGear error report from JME Inc
7941,Question on how to change backround color of current day announcement calendar
7942,New files waiting for you at Battelle's File Exchange
7943,Not sending notifications for one user
7944,Question regarding customizations to self service portal
7945,License Check (Taleo)
7946,Error when trying to add impacted resources.
7947,Using report module sum feature
7948,ChangeGear error report from Parker Drilling
7949,ChangeGear error report from Parker Drilling
7950,"Calendar color question, why are there different colors?"
7951,Can we add columns to the announcement portal?
7952,Changes in ChangeGear 4.0
7953,Laclede Gas
7954,Tickets re-opening when users reply
7955,TR: Issues with ChangeGear RFCs on Safari and Firefox
7956,Question regarding how to enable long text fields to show up in the column chooser
7957,ChangeGear error report
7958,Import CI's using datautil
7959,issue regarding a scan identifying a switch as a server
7960,License Check (Nelson Watson)
7961,FW: Enhancement Question
7962,RFC has gotten closed without going through the approver
7963,Question regarding teams and using teams in approval groups
7964,4.0 AD Synch Issues
7965,SQL Database redirection
7966,FW: change gear - adding attachments doesn't work anymore
7967,Import resources from xml file
7968,Renaming fields
7969,CG Mobile Message Filter 
7970,New more information for New RFC
7971,Demo on importing CI's
7972,Submit and submit for approval actions
7973,Resources import - Mark at BC Lotteries
7974,ChangeGear 4 Problem
7975,History Tab - missing or unseen information
7976,E-mail Notifications
7977,New incident tickets created by error
7978,"FW: (Forward to attendees) Please join now, meeting in progress: BCLC Webex"
7979,Resources.xls
7980,ChangeGear error report
7981,One user cannot approve via email
7982,RE: SunView ChangeGear
7983,FW: SunView ChangeGear
7984,RE: SunView ChangeGear
7985,Approver groups not picking up correct criteria
7986,License Check (Wayport)
7987,Questions regarding bulk imports and its implications on there set up
7988,Pending Approval View Bug
7989,Latency and performance issues on cg web
7990,License Check (REC)
7991,Do you have a version of the CG client for MAC?
7992,MySunView Download Requests
7993,Cannot submit for approval
7994,Need better definition - In the Past
7995,Need license file re-issued
7996,ChangeGear error report
7997,Question regarding end users and tranfering rfcs to other requesters
7998,Cannot edit resource types
7999,BPA condition problems
8000,Setting up notification to send email to the approver when he approves verifying that the rfc actually approved
8001,Please resend the links to the latest version of Change Gear 
8002,Delete tickets that are in status thats not a current status in the workflow.
8003,SQL Server Performance Issues
8004,"Re-submitting to a state prior to approval state, when re-submitting for approval, the approver who originally approved is already approved."
8005,Following up on issues
8006,RE: Following up on issues
8007,Unable to publish announcement by email 
8008,MR2?
8010,Issue with one user not being able to view any impacted resources from an RFC
8011,Issue with Custom Fields in Email Connector Template
8012,Question regarding customizing ICenter to include announcement portal or at least a link to announcement portal
8013,Question regardign templates
8014,Reset password not working on support site
8015,Error Message
8016,Issue regarding some users not receiving emails in some situations
8017,Delivery Status Notification (Delay)
8018,Always get an error when trying to import XML 
8019,ChangeGear Management 3.5.2391
8020,Problems with end User form
8021,ChangeGear service accounts password change
8022,Installed Software table not populating - Making software reports empty
8023,Approving via CG Email Connector Issues
8024,Norwood Promotional Products Change Gear Support
8025,Unable to view crystal reports
8026,Scan errors at Wayport
8027,FW: SunView ChangeGear
8028,Questions regarding upgrading from 2003 to 2007 outlook
8029,"License Check (Blakes, Cassels, Graydon LLP)"
8030,Team Views not working after 4.0 upgrade
8031,ChangeGear Enterprise Edition Version 3.5 Build 3.5.3044 and Windows 7 compatible?
8032,Server Name changing to VMware serial number
8033,FW: SunView ChangeGear upgrade
8034,Trying to create a template with tasks and resources
8035,License Check (Tolko)
8036,License Check (Greenhill)
8037,Question regarding exporting reports and creating new reports
8038,Due Date Problem in ChangeGear 3.5
8039,Adding a column in ChangeGear 4.0
8040,Error when trying to modify a custom report
8041,Task Report and History
8042,FW: Changes.doc
8043,Login Info for mysunvies downloads
8044,issue with approver emails not approving rfcs
8045,ChangeGear error report
8048,License Check (BancFirst)
8049,License Check (Teck)
8050,ChangeGear reporting - We need a fix for yesterday. This is urgent.
8051,I import CI from XML sheet but some CI doesn't appear in the client
8052,the description in the field "If Not Implemented" keeps disappearing
8053,The description in the field "If Not Implemented" keeps disappearing when the ticket is updated
8055,Attachments not opening in ChangeGear 4.0
8056,Test 4.0 environment and having issue with viewing new custom saved views
8057,Approval Groups - Approvers Still Showing Pending Approval After Group Approval By Another Member
8058,The approver who originally approved is already approved when resubmitting
8059,License Check (American Heritage Federal Credit Union)
8060,Ability to Add/Remove columns from a tab in an RFC.
8061,Tasks assigned to teams do not show up in task manager
8062,Tasks assigned to teams do not properly email the recipients of the team when the task is assigned
8063,ChangeGear error report from Zale Corporation
8064,"Receive web error  in all windows frequently, possiblely just a timeout"
8065,Receive an error message for hiding any field via field level security
8066,My teams task view causes error
8068,Upgrade Issues
8069,Email Connector Issue
8070,User Response to Closed Tickets Creates New Ticket
8071,Custom Approver Rule no longer working 
8072,Outer Office scans coming up blank
8073,Problems with end user forms not allowing certain privleges
8074,Add Task View for all Team Members
8075,Approval tab on closed tickets - error
8076,RE: Approval tab on closed tickets - error
8077,No time fields in the Announcement
8078,Crystal Report Exporting
8079,question regarding adding fields to the quick search drop down
8080,License Check (Base Technologies)
8081,No Approver Emails When Approvers Added After Submission of an RFC
8082,Questions about ChangeGear Service Desk
8083,Some CI's not beign Scanned
8084,"Bought new license file, but did not receive the new license"
8085,New Resource Types
8086,Question regarding setting up notifications to send to the next approval group
8087,"Top-Rated software just released at Adobe eSpecials, Special 50 % discount today."
8088,It's time to upgrade your package support.
8089,Delivery Status Notification (Delay)
8090,Delivery Status Notification (Delay)
8091,Trying to acess mysunview.
8092,Issue with "Implementer"...
8093,Questions with setting up Crystal Reports
8094,Business Policy Automation Runs Outside Selected Frequency
8095,Object Reference error
8096,metabolix
8097,Questions regarding the possibility of integrating CMDB with Solarwinds
8098,Questions about trying to log into sunview site
8099,Some procurement info is being overwritten
8100,License Check (Denton County)
8101,Question regarding setting up a number repetitive actions
8102,Question regarding importing communication templates
8103,Task - emails - link to tasks
8104,Task View
8105,Issue with "Incident time to acces\resolve' reports displaying 0
8106,Newly Discovered CIs are not importing from RDE
8107,'Submit for approval' emails are not getting sent on a duplicated ticket or if a ticket is sent to a state prior to approval and then "submit for approval" is clicked
8108,FW: Access for MySunView Portal
8109,Error with web\layouts
8110,Error when trying to from In-progress to Testing
8111,RE: SunView ChangeGear upgrade
8112,Issue with adding comments to rfcs
8113,Issues after upgrading to 4.0
8114,Issue with custom view displaying dates out of range
8115,How to add Description to column chooser
8116,FW: Change Gear & TSR Integration 
8117,FW: CI Import not working
8118,rite aid
8119,Duplicate CIs
8120,Assignee is Ronnie and should be Anthony
8121,Linking to RFC's via email templates
8122,Potential problem with some approving via email
8123,Approval groups not populating after upgrade
8124,Error when trying to add an approver to an RFC
8125,Comments not appearing in some RFC's
8126,License Check (Graphic Packaging International)
8127,CG4.0 - Quick Search Error
8128,Fields that are required or not required reverted back to default status
8129,.NET Warning since Installing ChangeGear 4.0
8130,Still giving me fits
8131,BPA Throwing Errors
8132,Cannot login to download area of MySunView
8133,Error adding an approver
8134,Montana Investment Property
8135,Problem with client not starting up for a particular user
8136,RDE Issues
8137,Request Validation notification not sent
8138,Problem with Completed Incidents By Month report not showing all months
8139,Problem with notifications
8140,"Automating Users, teams, and roles"
8141,Problem with Announcement Portal
8142,Notifications
8143,Wants to reset the RFC ID count
8144,Wants to move an RFC from one state to another for certain change types
8145,schema
8147,Can we make the history comment box a bigger size?
8148,ChangeGear error report
8149,Batch Reports
8150,Problem loading crystal reports
8151,Questions about setting up multiple approval phases in 4.0
8152,Cannot login to support.sunviewsoftware.com
8153,Understanding ChangeGear's iCenter
8154,Error
8155,Need a call on some issues today
8156,User received an inactive error after being active using the ChangeGear application
8157,FW: Weird
8158,Ameren
8159,Problem with the site licenses
8160,ChangeGear error report from Norwood Promotional Products
8161,Issue with site licensed users no longer haveing the "assign to' field
8162,Is there a way to export the dependency map to Visio
8163,Working within a development ChangeGear environment the attached error explains
8164,Remaining issues for CIBC
8165,permissions issue in dev env - Justin this is the files you wanted
8166,Crystal Reports role for ChangeGear
8167,License Check (StarTek)
8168,FW: changegear question
8169,"RFC with Tasks View, Attachments"
8170,Performance Issues - Going from "Change" to "iCenter" tabs
8171,ChangeGear error report from Taleo - Quebec
8172,RE: ChangeGear Password Reset Successfully
8173,BPA to update due date not working
8174,CG 4 - problems with approval groups
8175,User get the wrong view
8177,FW: Email Connector service keeps stopping 
8178,FW: ChangeGear Billing reports
8179,Can't print or export
8180,Problem with Email connector no longer working correctly
8181,FW: Portal forgot paswword process DOES NOT work
8182,FW: Portal forgot paswword process DOES NOT work
8183,FW: [Fwd: Re: SAVVIS CR - RFC #RLG-000749 - Reboot VW06 - 1TB storage add
8184,Access to knowledge base
8185,RE: Application and web site
8186,Issue with users randomly receiving Invalid Session error and then sessions are replicating in session manager
8187,"Available This Week, Windows 7 and Windows Server 2008 R2"
8188,Deleting CIs
8189,Customer enhancement request
8190,FW:  (UNCLASSIFIED)
8191,FW: Errors in CG
8192,Approval group and approval notification questions
8193,"FW: ChangeGear, More info and now Pending Resolution issues. "
8194,More Information on searches
8195,Crystal Reporting Issues
8196,License Check (PSCU)
8197,License Check (ISACA) Urgent
8198,ChangeGear error report from Womble Carlyle Sandridge & Rice PLLC
8199,Question regarding views
8200,Named versus Concurrent license
8201,Upgrade to 4.0 Questions and Concerns
8202,"Scan history showing no change detected but then ""Differences' show changes, when it shows changes detected then differences show no change detected"
8203,ChangeGear error report from Risk Management Solutions
8204,Question regarding history records table.
8205,Always get this error while access the announcement portal
8206,Notification rules are not activated
8207,Problem Module
8208,Questions
8209,Changegear version 3.5 build 3.5.2545
8210,Approved RFC not processed through CMDB
8211,All approvers were notified with exception of one approver until a later time period
8212,What process is used to scan systems for changes and determine if RFC was related or not
8213,ChangeGear error report from Norwood Promotional Products
8214,question regarding how to make certain fields read only
8215,ChangeGear error report from Vitility
8216,Question regarding automatically settings business risk based off change type
8217,Showed him how to use make fields read only for end users
8218,New Custom Field
8219,Getting Unknown error on test environment when trying to access web
8220,Reccomended Specs Document
8224,Risk and Priority Fields Swapped
8225,FW: System Changes
8226,Click on the Print Button within Crystal viewer.doc
8227,Approvers cannot approve - ticket staying in Pending Approval
8228,Ameren Customization
8229,Troubleshooting outgoing emails
8230,Template is read only
8231,Question regarding moving database
8232,Spawned task setup
8234,RE: Spawned task setup
8235,Workflow Action / Activity Button not working
8236,RE: Workflow Action / Activity Button not working
8237,String was not recognized as a valid DateTime error
8238,Problem with using change type root names in BPA
8239,RDE Scan on Linux Servers
8240,Problems with setting up new workflow branch
8241,Problem with fields not correctly retaining information
8242,License Check (Taleo)
8243,Linking Incidents to other incidents doesn't work.
8244,Easy question
8245,Alerts when Incidents are reassigned
8246,Custom Tasks View Throws Error - This row has been removed from a table and does not have any data.
8247,FW: AIX Error
8248,Question regarding notification rules and bpas
8249,ChangeGear actions not working with FireFox -  I activated the error console. When I hit button- this the error populated.
8250,ChangeGear error report
8251,Questions regarding date operators
8252,Trying to change priority and category based off due date
8253,ChangeGear error report
8254,FW: did you check the Change Gear server earlier??
8255,Login Problem
8256,Question regarding email template displaying as a hyperlink
8257,Incident Requesters not seeing Knowledge Base
8258,Responses to emails creating tickets
